[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:22:19 | 05-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:22:22 | 05-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:26:13 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x412cf63b1613914de679aa04292f1fbf88f72c74ee3e80a0b54de02ee426a558
[09:29:17 | 06-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:29:20 | 06-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:25:39 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x996e7b17ca7c5a7dc1a587b560f571d99d72b057ea030005b76ebd5c77441afc
[09:28:42 | 07-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:28:45 | 07-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:22:24 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0dcb17968153dacc800e3b755c33ea2e0ee35d470467ae728059e38e32234ea5
[09:25:27 | 08-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:25:30 | 08-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:23:12 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb15fcb17a0ae351809a4f2c366cdd7276ec284ddaf4c9b58e6a348203d7aab68
[09:26:16 | 09-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:26:19 | 09-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:22:28 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf03405d3648c6149b0a584a396a94763eb39bdd093befbb0e3cbce31201affb5
[09:25:31 | 10-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:25:34 | 10-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:23:04 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8abfea8a7e18715c0b631e445f69c30cdb87d46088ecbbad5913fdb2046ab8f4
[09:26:07 | 11-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:26:10 | 11-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:19:52 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8a4436ceddf1d004a1cb07b867762caad26a6755fe9cd48feb576c054ccccf63
[09:22:55 | 12-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:22:58 | 12-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[10:40:25 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe5527ea2af276944c4570eaf76df9d55ea0c719234050add07478b59d6a65d02
[10:43:28 | 13-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[10:43:31 | 13-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:26:52 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x05646cecc38129afcd5c103e13234b94cd77dd4c3508a26e8aeb8696cc068330
[09:29:55 | 14-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:29:57 | 14-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:25:50 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb30d6f0b2235bcb3957340e0a97c6b0bed9b1932e748e4812e64ecff5195b732
[09:28:53 | 15-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:28:56 | 15-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:25:14 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5fc8342b54f64667f942077c498e67d9c8254c9f5d4d73a14d2f9bbf132a8801
[09:28:17 | 16-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:28:20 | 16-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:24:15 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9b85825c70dba818b453cd077f723bb82f5ea9717ddc0554bebb3b1b94524da2
[09:27:18 | 17-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:27:21 | 17-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:21:28 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x900a23ece815b78a12d9d9cd850f4a2c7d95e1489214c81b9763cb65485ce168
[09:24:31 | 18-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:24:34 | 18-04-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:18:13 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc3ddbd66161d0e8a5e6668f06279ba5b123e3642cb36f71151824b9ad6dc0efd
[09:21:16 | 19-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:21:19 | 19-04-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:29:15 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1aa302c617d905e87c6f7a6a3b070c3a497587f38fe7288a1fb3b16f5ef5fe9d
[09:32:18 | 20-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:32:21 | 20-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:29:03 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4546b8f975367a34af196a5e7f1bd5b0ec2198fb779eb9a2fe54fddd51291623
[09:32:06 | 21-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:32:09 | 21-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:24:13 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3327aee22d0e93c595300dc3b319136bd2c3e7dacaad397895f3657fdbe444ac
[09:27:18 | 22-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:27:21 | 22-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:25:04 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe13ee3cbdbaa7ad11ef749a42cd307923ef490a5a26d99a3eff81c8cecf6bfda
[09:28:07 | 23-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:28:11 | 23-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:26:15 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xecda4d72e10482d5da5650b7798a07f40ec6fa639aa183fb370413d62cfdafbf
[09:29:18 | 24-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:29:21 | 24-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:26:52 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfad28ba9cb72b1f5c3ea495d2ac1e8703f7ced0b33516ab8abccf40b266c21fc
[09:29:55 | 25-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:29:58 | 25-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:21:03 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x77c1181e5e2fadfb850f0ab4bcbbd3b10830453e7af7cfee1cc748d211967f48
[09:24:06 | 26-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:24:09 | 26-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:29:40 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7f65f5a8a2fefa471a6ea62f8b2cfc18fdb48dc32008c4335e194640cdad7f86
[09:32:44 | 27-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:32:47 | 27-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:29:40 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7a3db409409514b55b138b3de7cc0468873f1e60fec2d6e27882565168525c3b
[09:32:43 | 28-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:32:46 | 28-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:26:52 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x096b07e52f5026289c6268a214eb372481b20a9b560866333737f694cf2347d2
[09:29:55 | 29-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:29:58 | 29-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:26:15 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x558e361f6bfe91773c7a507a28650782fe284168d792a1c600d778ae1d44e434
[09:29:18 | 30-04-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:29:21 | 30-04-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:43:02 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf8accbbf97ff189156e8e3aeafdb9598fa12e6ce416e1667cd614c432986fe80
[09:46:05 | 01-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:46:08 | 01-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:27:14 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1c6de1015abe2cabb03a48dde0c866a7d9d3fb3bfad68f19f7846909c534ebee
[09:30:18 | 02-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:30:21 | 02-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:24:16 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5e486d7f5aac361d68cc2bc18c8e590bb1dbe5c7f4acb7f8d27a821520129967
[09:27:19 | 03-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:27:22 | 03-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:42:52 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc957b6ae761e276f43b08a09074725dd42e28a47869992f2da3f75310b89a4ab
[09:45:55 | 04-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:45:58 | 04-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:39:13 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0d851a295f863e53220a0618f2cc9a83300a527d531dcc7cb0ab23f009f4ff15
[09:42:16 | 05-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:42:19 | 05-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:28:00 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd77a10be26af96ba28b11a745fee6685dc5037e3647c4dc68af0063500e9069d
[09:31:03 | 06-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:31:06 | 06-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:29:06 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3622eacfb5033c84e16b2d52aaf26ef530181c81ab198492fdeb6630463c8deb
[09:32:09 | 07-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:32:12 | 07-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:29:51 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf514708167732645d748da603b4312d9ded0fe0afaee2d9e6de809aea0e2058a
[09:32:54 | 08-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:32:57 | 08-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:28:49 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6bb06b10f12fba6c38b1890d163617d0a96a7255d41fef838bd1fc4c8d7f9d30
[09:31:52 | 09-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:31:55 | 09-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:24:14 | 10-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2cde1d09b842eb83b0ffac51cde9eeb318b097a794f6d388dcfe9cc7e1df475e
[09:27:17 | 10-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:27:19 | 10-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:41:04 | 11-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x969710b640df71f2b783968a6c0e8d25109d0645d64188f8671ad7435369d4c0
[09:44:07 | 11-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:44:10 | 11-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:40:29 | 12-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x084c6edd6a2f6b41ec3d13268e24a802fb98caccb87b5045afbca8fddac2d84a
[09:43:32 | 12-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:43:35 | 12-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:38:12 | 13-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x27c504bf3af52478cd66cc2c608cc2c77d643fbf65d7a416329d5a717bb5a3c6
[09:41:15 | 13-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:41:18 | 13-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:29:03 | 14-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2c23b1ee7ad970f78683a7e7777e0b8b45c746ed28bd8a58ebeb8fe882784dc7
[09:32:06 | 14-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:32:09 | 14-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:28:05 | 15-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x97ecf060b60149b6ba9707873263874c58b16cff0fab8ef671cc929308fe2cce
[09:31:08 | 15-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:31:11 | 15-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:38:02 | 16-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe3854a5694dadb6e6ef3f4831c3ee74abed8f3eaf50badd3aca3d0ce26be3510
[09:41:05 | 16-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:41:08 | 16-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:26:38 | 17-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc89b38f97868b9ba6da74af7262de714bbee882a63716d258d364a891eb76d1b
[09:29:41 | 17-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:29:44 | 17-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:43:48 | 18-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4065a15c0233e18e58e0c7caf71c213a423b56e942e821498d52d86c1e1646e6
[09:46:51 | 18-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:46:54 | 18-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:43:26 | 19-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6d0db5c8f856bce5a79bb131f823da7ec9d4aee895c6a11518e32786b446cc09
[09:46:29 | 19-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:46:32 | 19-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:38:51 | 20-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x579cb0ff004ccee9799d70ca9e7f1db9aa9985c8b0bc5de79d2778fa723c0bd3
[09:41:55 | 20-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:41:58 | 20-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:38:28 | 21-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8a006338a25e1a328355d1eb3044a2d23be4dea00f63c3faadc2caa7696f180f
[09:41:31 | 21-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:41:33 | 21-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:37:52 | 22-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb629124e9709f6d36238d497e171d3b367a4b07c9d9c34eed3f01ed43c059628
[09:40:55 | 22-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:40:58 | 22-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:37:39 | 23-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xdb1c8893864e9a0f3d5aaffcf106b12dae27da2abb55b2946d51c3cc769aceae
[09:40:42 | 23-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:40:45 | 23-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:25:38 | 24-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6d190938c2832a71c7953c0782fdd787f3627f1f2f15cdccbb847b9f167cce0f
[09:28:41 | 24-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:28:44 | 24-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:45:37 | 25-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd05298fb849287b9cc53eb3a9e580eac7d54f4aa2a226099de0ada317ab3b817
[09:48:41 | 25-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:48:44 | 25-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:42:25 | 26-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x93dc039729c18bdfcb78fd6a039f64f6dd8db60c22e0473500fa3e85d6b94e17
[09:45:28 | 26-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:45:31 | 26-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:29:39 | 27-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd068aac78e16bc681a863d82d959ca73cab31b0c021006469af820cc6b6468d2
[09:32:43 | 27-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:32:46 | 27-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:39:15 | 28-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x48599423927fc3cd214e5b1c5e2001d47c7e666c4df0ed2722c207bfd287eb7f
[09:42:18 | 28-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:42:21 | 28-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:39:12 | 29-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd1f04a79ffbe3fcd2db36b1322a549d9d6bd2384858f384703aa8b6894814706
[09:42:15 | 29-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:42:18 | 29-05-2025] Bridge Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
Error:
[09:29:38 | 30-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1cd1add5e9ae90691ce13a8caa8dd888b47412110e384a0df78cbbe8db4ff4b9
[09:32:42 | 30-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:32:45 | 30-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:28:03 | 31-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8c24603e166a670c1c11bd8080ffb418820851ce1c81341b0951834ee0a5efba
[09:31:06 | 31-05-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:31:09 | 31-05-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:57:39 | 01-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x020277b16dcc9d47c446f78171feba4b00cd9710795a6b54fb01d9c30c147679
[10:00:42 | 01-06-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[10:00:45 | 01-06-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:45:39 | 02-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x33531cc5f013fe7bf89db45eddc772a6a2be9caf41ec7d278f651d5fd33933a4
[09:48:43 | 02-06-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:48:46 | 02-06-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:41:27 | 03-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5258aee631d3752e71d3a5e34cb4b23816ed9064da9b79a386d4985728051a49
[09:44:30 | 03-06-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:44:33 | 03-06-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:41:38 | 04-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1a60727cfc3afb39b15738c4424514865dfb32d655c204f5964779c320dbd127
[09:44:42 | 04-06-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:44:45 | 04-06-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:41:04 | 05-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xaa58f0f4c37c8fde9d068d3bbe296c039938b4e41c9a9c0c21eecbfa7783848b
[09:44:07 | 05-06-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:44:10 | 05-06-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:40:28 | 06-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x57380f477e313d511ec9019430465a8c72f0be2f73c232eebb79abe4aeb3f851
[09:43:31 | 06-06-2025] Transfer Task failed for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a: Request failed with status code 400
[09:43:34 | 06-06-2025] Bridge Task successful for 0x3dF84e5026Fe88836628F5aE477eB4Af4FdD441a
Error:
[09:38:15 | 07-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7007eed0415fc765e04e880a9016a784c0a91f34a53cc31842b6e85ae009606a
